lot_id,line_num,Symbol,Q,Qori,Lot_Time,adj_price,adj_basis,OCE,Start_Time,How,foreign_id,Cost_Price,Cost_Basis,end_time,inputLine,L_codes,Codes,Account,Multi,LS,SecType,Underlying,Expiry,Strike,O_Type,Notes
81,1,GRVY,100,100,2011-07-25 15:56:59,1.691503,169.15,E,2011-07-25 15:56:59,I,0,1.691503,169.15,2013-04-26 23:59:59,81,I,,IB9048,1,L,S,GRVY,,0,,
81,2,GRVY,100,100,2011-07-25 15:56:59,1.691503,169.15,O,2013-04-27 00:00:05,Xfer,12.12,1.691503,169.15,,81,I,,TOS3622,1,L,S,GRVY,,0,,
82,1,GRVY,100,100,2011-07-25 15:58:00,1.691503,169.15,E,2011-07-25 15:58:00,I,0,1.691503,169.15,2013-04-26 23:59:59,82,I,,IB9048,1,L,S,GRVY,,0,,
82,2,GRVY,100,100,2011-07-25 15:58:00,1.691503,169.15,O,2013-04-27 00:00:05,Xfer,12.13,1.691503,169.15,,82,I,,TOS3622,1,L,S,GRVY,,0,,
83,1,FTR,100,100,2011-08-15 10:40:52,7.001537,700.15,E,2011-08-15 10:40:52,I,0,7.001537,700.15,2013-04-09 12:28:24,83,I,,IB9048,1,L,S,FTR,,0,,
83,2,FTR,0,100,2011-08-15 10:40:52,7.001537,0,C,2013-04-09 12:28:24,T,571.01,7.001537,700.15,2013-04-09 12:28:24,83,I,,IB9048,1,L,S,FTR,,0,,
84,1,FTR,300,300,2011-08-15 10:40:52,6.999034,2099.71,E,2011-08-15 10:40:52,I,0,6.999034,2099.71,2013-04-09 12:28:24,84,I,,IB9048,1,L,S,FTR,,0,,
84,2,FTR,0,300,2011-08-15 10:40:52,6.999034,0,C,2013-04-09 12:28:24,T,571.02,6.999034,2099.71,2013-04-09 12:28:24,84,I,,IB9048,1,L,S,FTR,,0,,
85,1,FTR,1000,1000,2011-08-15 10:40:52,6.998684,6998.68,E,2011-08-15 10:40:52,I,0,6.998684,6998.68,2013-04-09 12:28:24,85,I,,IB9048,1,L,S,FTR,,0,,
85,2,FTR,100,1000,2011-08-15 10:40:52,6.9986,699.86,O,2013-04-09 12:28:24,T,571.03,69.9868,6998.68,,85,I,,IB9048,1,L,S,FTR,,0,,
86,1,NTDOY,200,200,2011-08-17 10:42:03,19.533298,3906.66,E,2011-08-17 10:42:03,I,0,19.533298,3906.66,2013-03-01 11:03:38,86,I,,IB9048,1,L,S,NTDOY,,0,,
86,2,NTDOY,100,200,2011-08-17 10:42:03,19.5333,1953.33,E,2013-03-01 11:03:38,T,331.01,39.0666,3906.66,2013-03-01 14:58:29,86,I,,IB9048,1,L,S,NTDOY,,0,,
86,3,NTDOY,0,200,2011-08-17 10:42:03,19.5333,0,C,2013-03-01 14:58:29,T,345.01,39.0666,3906.66,2013-03-01 14:58:29,86,I,,IB9048,1,L,S,NTDOY,,0,,
87,1,APKT 19JAN13 70.0 C,-1,-1,2011-09-14 12:33:20,9.192598,-919.26,E,2011-09-14 12:33:20,I,0,9.192598,-919.26,2013-01-18 16:20:00,87,I,,IB9048,100,S,O,APKT,2013-01-19,70,C,
87,2,APKT 19JAN13 70.0 C,0,-1,2011-09-14 12:33:20,9.192598,0,C,2013-01-18 16:20:00,T,133.01,9.192598,-919.26,2013-01-18 16:20:00,87,I,,IB9048,100,S,O,APKT,2013-01-19,70,C,
88,1,CIM,900,900,2011-09-16 16:20:00,3.617145,3255.43,O,2011-09-16 16:20:00,I,0,3.617145,3255.43,,88,I,,IB9048,1,L,S,CIM,,0,,
89,1,APRI,1900,1900,2011-09-26 00:00:00,3.764037,7151.67,O,2011-09-26 00:00:00,I,0,3.764037,7151.67,,89,I,,IB9048,1,L,S,APRI,,0,,
90,1,CRM 19JAN13 160.0 C,-1,-1,2011-10-10 12:05:37,15.993268,-1599.33,E,2011-10-10 12:05:37,I,0,15.993268,-1599.33,2013-01-18 16:20:00,90,I,,IB9048,100,S,O,CRM,2013-01-19,160,C,
90,2,CRM 19JAN13 160.0 C,0,-1,2011-10-10 12:05:37,15.993268,0,C,2013-01-18 16:20:00,T,139.01,15.993268,-1599.33,2013-01-18 16:20:00,90,I,,IB9048,100,S,O,CRM,2013-01-19,160,C,
91,1,LULU 19JAN13 60.0 C,-1,-1,2011-10-10 13:24:50,12.092543,-1209.25,E,2011-10-10 13:24:50,I,0,12.092543,-1209.25,2013-01-18 16:20:00,91,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
91,2,LULU 19JAN13 60.0 C,0,-1,2011-10-10 13:24:50,12.092543,9.97,C,2013-01-18 16:20:00,T,154.01,12.092543,-1209.25,2013-01-18 16:20:00,91,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
92,1,LULU 19JAN13 60.0 C,-1,-1,2011-10-10 13:25:02,12.192541,-1219.25,E,2011-10-10 13:25:02,I,0,12.192541,-1219.25,2013-01-18 16:20:00,92,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
92,2,LULU 19JAN13 60.0 C,0,-1,2011-10-10 13:25:02,12.192541,-0.03,C,2013-01-18 16:20:00,T,154.02,12.192541,-1219.25,2013-01-18 16:20:00,92,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
93,1,LULU 19JAN13 60.0 C,-1,-1,2011-10-10 13:25:18,12.291539,-1229.15,E,2011-10-10 13:25:18,I,0,12.291539,-1229.15,2013-01-18 16:20:00,93,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
93,2,LULU 19JAN13 60.0 C,0,-1,2011-10-10 13:25:18,12.291539,-9.93,C,2013-01-18 16:20:00,T,154.03,12.291539,-1229.15,2013-01-18 16:20:00,93,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
94,1,LULU 19JAN13 60.0 C,-1,-1,2011-10-11 10:17:25,12.192541,-1219.25,E,2011-10-11 10:17:25,I,0,12.192541,-1219.25,2013-01-18 16:20:00,94,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
94,2,LULU 19JAN13 60.0 C,0,-1,2011-10-11 10:17:25,12.192541,0,C,2013-01-18 16:20:00,T,154.04,12.192541,-1219.25,2013-01-18 16:20:00,94,I,,IB9048,100,S,O,LULU,2013-01-19,60,C,
95,1,JPM,100,100,2011-10-13 11:48:26,31.205706,3120.57,E,2011-10-13 11:48:26,I,0,31.205706,3120.57,2013-01-18 16:20:00,95,I,,IB9048,1,L,S,JPM,,0,,
95,2,JPM,0,100,2011-10-13 11:48:26,31.205706,0,C,2013-01-18 16:20:00,T,150.01,31.205706,3120.57,2013-01-18 16:20:00,95,I,,IB9048,1,L,S,JPM,,0,,
96,1,JPM,100,100,2011-10-13 11:57:58,31.135706,3113.57,E,2011-10-13 11:57:58,I,0,31.135706,3113.57,2013-01-18 16:20:00,96,I,,IB9048,1,L,S,JPM,,0,,
96,2,JPM,0,100,2011-10-13 11:57:58,31.135706,0,C,2013-01-18 16:20:00,T,150.02,31.135706,3113.57,2013-01-18 16:20:00,96,I,,IB9048,1,L,S,JPM,,0,,
97,1,BRCM,100,100,2011-10-25 13:57:35,36.468706,3646.87,O,2011-10-25 13:57:35,I,0,36.468706,3646.87,,97,I,,IB9048,1,L,S,BRCM,,0,,
98,1,BRCM,100,100,2011-10-25 15:39:18,35.898206,3589.82,O,2011-10-25 15:39:18,I,0,35.898206,3589.82,,98,I,,IB9048,1,L,S,BRCM,,0,,
99,1,PBKEF,100,100,2011-10-27 11:25:09,9.137206,913.72,O,2011-10-27 11:25:09,I,0,9.137206,913.72,,99,I,,IB9048,1,L,S,PBKEF,,0,,
100,1,PBKEF,200,200,2011-10-27 11:26:24,9.123703,1824.74,O,2011-10-27 11:26:24,I,0,9.123703,1824.74,,100,I,,IB9048,1,L,S,PBKEF,,0,,
101,1,PBKEF,200,200,2011-10-27 11:27:30,9.103703,1820.74,O,2011-10-27 11:27:30,I,0,9.103703,1820.74,,101,I,,IB9048,1,L,S,PBKEF,,0,,
102,1,TQNT 18JAN14 5.0 P,-1,-1,2011-10-27 12:33:35,1.839739,-183.97,O,2011-10-27 12:33:35,I,0,1.839739,-183.97,,102,I,,IB9048,100,S,O,TQNT,2014-01-18,5,P,
103,1,TQNT 18JAN14 5.0 P,-1,-1,2011-10-27 12:33:52,1.889739,-188.97,O,2011-10-27 12:33:52,I,0,1.889739,-188.97,,103,I,,IB9048,100,S,O,TQNT,2014-01-18,5,P,
104,1,TQNT 18JAN14 5.0 P,-1,-1,2011-10-27 12:34:32,1.939738,-193.97,O,2011-10-27 12:34:32,I,0,1.939738,-193.97,,104,I,,IB9048,100,S,O,TQNT,2014-01-18,5,P,
105,1,TQNT,800,800,2011-10-27 12:52:08,5.261503,4209.2,O,2011-10-27 12:52:08,I,0,5.261503,4209.2,,105,I,,IB9048,1,L,S,TQNT,,0,,
106,1,TQNT,100,100,2011-10-27 12:52:45,5.255006,525.5,O,2011-10-27 12:52:45,I,0,5.255006,525.5,,106,I,,IB9048,1,L,S,TQNT,,0,,
107,1,TQNT,400,400,2011-10-27 12:53:58,5.241503,2096.6,O,2011-10-27 12:53:58,I,0,5.241503,2096.6,,107,I,,IB9048,1,L,S,TQNT,,0,,
108,1,TQNT,400,400,2011-10-27 12:54:12,5.231503,2092.6,O,2011-10-27 12:54:12,I,0,5.231503,2092.6,,108,I,,IB9048,1,L,S,TQNT,,0,,
109,1,TQNT,400,400,2011-10-27 12:54:28,5.221503,2088.6,O,2011-10-27 12:54:28,I,0,5.221503,2088.6,,109,I,,IB9048,1,L,S,TQNT,,0,,
110,1,TQNT,300,300,2011-10-27 12:55:10,5.211503,1563.45,O,2011-10-27 12:55:10,I,0,5.211503,1563.45,,110,I,,IB9048,1,L,S,TQNT,,0,,
111,1,TQNT 18JAN14 5.0 P,-2,-2,2011-10-28 10:56:42,1.892739,-378.55,O,2011-10-28 10:56:42,I,0,1.892739,-378.55,,111,I,,IB9048,100,S,O,TQNT,2014-01-18,5,P,
112,1,TQNT 18JAN14 5.0 P,-13,-13,2011-10-28 11:01:14,1.892739,-2460.56,O,2011-10-28 11:01:14,I,0,1.892739,-2460.56,,112,I,,IB9048,100,S,O,TQNT,2014-01-18,5,P,
113,1,TQNT 18JAN14 5.0 P,-8,-8,2011-10-28 11:06:19,1.892739,-1514.19,O,2011-10-28 11:06:19,I,0,1.892739,-1514.19,,113,I,,IB9048,100,S,O,TQNT,2014-01-18,5,P,
114,1,AXL,100,100,2011-10-28 12:16:11,9.7432,974.32,O,2011-10-28 12:16:11,I,0,9.7432,974.32,,114,I,,IB9048,1,L,S,AXL,,0,,
115,1,AXL,100,100,2011-10-28 12:16:11,9.746003,974.6,O,2011-10-28 12:16:11,I,0,9.746003,974.6,,115,I,,IB9048,1,L,S,AXL,,0,,
116,1,AXL,100,100,2011-10-28 12:16:11,9.746703,974.67,O,2011-10-28 12:16:11,I,0,9.746703,974.67,,116,I,,IB9048,1,L,S,AXL,,0,,
117,1,AXL,100,100,2011-10-28 12:16:11,9.746703,974.67,O,2011-10-28 12:16:11,I,0,9.746703,974.67,,117,I,,IB9048,1,L,S,AXL,,0,,
118,1,AXL,100,100,2011-10-28 12:16:11,9.746603,974.66,O,2011-10-28 12:16:11,I,0,9.746603,974.66,,118,I,,IB9048,1,L,S,AXL,,0,,
119,1,AXL,100,100,2011-10-28 12:16:11,9.746703,974.67,O,2011-10-28 12:16:11,I,0,9.746703,974.67,,119,I,,IB9048,1,L,S,AXL,,0,,
120,1,AXL,100,100,2011-10-28 12:16:11,9.746703,974.67,O,2011-10-28 12:16:11,I,0,9.746703,974.67,,120,I,,IB9048,1,L,S,AXL,,0,,
121,1,AXL,200,200,2011-10-28 12:16:11,9.746003,1949.2,O,2011-10-28 12:16:11,I,0,9.746003,1949.2,,121,I,,IB9048,1,L,S,AXL,,0,,
122,1,AXL,700,700,2011-10-28 12:16:11,9.744703,6821.29,O,2011-10-28 12:16:11,I,0,9.744703,6821.29,,122,I,,IB9048,1,L,S,AXL,,0,,
123,1,FTR,100,100,2011-10-28 12:43:06,6.131337,613.13,O,2011-10-28 12:43:06,I,0,6.131337,613.13,,123,I,,IB9048,1,L,S,FTR,,0,,
124,1,FTR,200,200,2011-10-28 12:43:06,6.127834,1225.57,O,2011-10-28 12:43:06,I,0,6.127834,1225.57,,124,I,,IB9048,1,L,S,FTR,,0,,
125,1,FTR,600,600,2011-10-28 12:43:06,6.12725,3676.35,O,2011-10-28 12:43:06,I,0,6.12725,3676.35,,125,I,,IB9048,1,L,S,FTR,,0,,
126,1,TESO,200,200,2011-11-07 15:03:01,13.381603,2676.32,O,2011-11-07 15:03:01,I,0,13.381603,2676.32,,126,I,,IB9048,1,L,S,TESO,,0,,
127,1,TESO,200,200,2011-11-07 16:20:00,13.407304,2681.46,O,2011-11-07 16:20:00,I,0,13.407304,2681.46,,127,I,,IB9048,1,L,S,TESO,,0,,
128,1,GTAT,100,100,2011-11-08 13:25:28,7.8932,789.32,E,2011-11-08 13:25:28,I,0,7.8932,789.32,2013-02-12 10:27:26,128,I,,IB9048,1,L,S,GTAT,,0,,
128,2,GTAT,0,100,2011-11-08 13:25:28,7.8932,0,C,2013-02-12 10:27:26,T,251.01,7.8932,789.32,2013-02-12 10:27:26,128,I,,IB9048,1,L,S,GTAT,,0,,
129,1,GTAT,100,100,2011-11-08 13:25:28,7.896703,789.67,E,2011-11-08 13:25:28,I,0,7.896703,789.67,2013-02-12 10:27:51,129,I,,IB9048,1,L,S,GTAT,,0,,
129,2,GTAT,0,100,2011-11-08 13:25:28,7.896703,0,C,2013-02-12 10:27:51,T,252.02,7.896703,789.67,2013-02-12 10:27:51,129,I,,IB9048,1,L,S,GTAT,,0,,
130,1,GTAT,100,100,2011-11-08 13:25:28,7.896703,789.67,E,2011-11-08 13:25:28,I,0,7.896703,789.67,2013-02-12 10:27:51,130,I,,IB9048,1,L,S,GTAT,,0,,
130,2,GTAT,0,100,2011-11-08 13:25:28,7.896703,0,C,2013-02-12 10:27:51,T,252.03,7.896703,789.67,2013-02-12 10:27:51,130,I,,IB9048,1,L,S,GTAT,,0,,
131,1,GTAT,100,100,2011-11-08 13:25:28,7.896703,789.67,E,2011-11-08 13:25:28,I,0,7.896703,789.67,2013-02-12 10:27:51,131,I,,IB9048,1,L,S,GTAT,,0,,
131,2,GTAT,0,100,2011-11-08 13:25:28,7.896703,0,C,2013-02-12 10:27:51,T,252.04,7.896703,789.67,2013-02-12 10:27:51,131,I,,IB9048,1,L,S,GTAT,,0,,
132,1,GTAT,100,100,2011-11-08 13:25:28,7.896703,789.67,E,2011-11-08 13:25:28,I,0,7.896703,789.67,2013-02-12 10:27:51,132,I,,IB9048,1,L,S,GTAT,,0,,
132,2,GTAT,0,100,2011-11-08 13:25:28,7.896703,0,C,2013-02-12 10:27:51,T,252.05,7.896703,789.67,2013-02-12 10:27:51,132,I,,IB9048,1,L,S,GTAT,,0,,
133,1,GTAT,100,100,2011-11-08 13:25:28,7.896703,789.67,E,2011-11-08 13:25:28,I,0,7.896703,789.67,2013-02-12 10:27:51,133,I,,IB9048,1,L,S,GTAT,,0,,
133,2,GTAT,0,100,2011-11-08 13:25:28,7.896703,0,C,2013-02-12 10:27:51,T,252.01,7.896703,789.67,2013-02-12 10:27:51,133,I,,IB9048,1,L,S,GTAT,,0,,
134,1,GTAT,200,200,2011-11-08 13:25:28,7.896703,1579.34,E,2011-11-08 13:25:28,I,0,7.896703,1579.34,2013-02-12 10:27:51,134,I,,IB9048,1,L,S,GTAT,,0,,
134,2,GTAT,0,200,2011-11-08 13:25:28,7.896703,0,C,2013-02-12 10:27:51,T,252.06,7.896703,1579.34,2013-02-12 10:27:51,134,I,,IB9048,1,L,S,GTAT,,0,,
135,1,ALSK,100,100,2011-11-09 11:22:05,5.368706,536.87,O,2011-11-09 11:22:05,I,0,5.368706,536.87,,135,I,,IB9048,1,L,S,ALSK,,0,,
136,1,ALSK,100,100,2011-11-09 11:22:05,5.3632,536.32,O,2011-11-09 11:22:05,I,0,5.3632,536.32,,136,I,,IB9048,1,L,S,ALSK,,0,,
137,1,ALSK,100,100,2011-11-09 11:22:05,5.366703,536.67,O,2011-11-09 11:22:05,I,0,5.366703,536.67,,137,I,,IB9048,1,L,S,ALSK,,0,,
138,1,ALSK,100,100,2011-11-09 11:22:05,5.366703,536.67,O,2011-11-09 11:22:05,I,0,5.366703,536.67,,138,I,,IB9048,1,L,S,ALSK,,0,,
139,1,ALSK,100,100,2011-11-09 11:22:05,5.366703,536.67,O,2011-11-09 11:22:05,I,0,5.366703,536.67,,139,I,,IB9048,1,L,S,ALSK,,0,,
140,1,ALSK,100,100,2011-11-09 11:22:05,5.366703,536.67,O,2011-11-09 11:22:05,I,0,5.366703,536.67,,140,I,,IB9048,1,L,S,ALSK,,0,,
141,1,ALSK,100,100,2011-11-09 11:22:05,5.366703,536.67,O,2011-11-09 11:22:05,I,0,5.366703,536.67,,141,I,,IB9048,1,L,S,ALSK,,0,,
142,1,ALSK,400,400,2011-11-09 11:22:05,5.366703,2146.68,O,2011-11-09 11:22:05,I,0,5.366703,2146.68,,142,I,,IB9048,1,L,S,ALSK,,0,,
143,1,ALSK,800,800,2011-11-09 11:22:05,5.366703,4293.36,O,2011-11-09 11:22:05,I,0,5.366703,4293.36,,143,I,,IB9048,1,L,S,ALSK,,0,,
144,1,ALSK,300,300,2011-11-09 11:50:20,5.531503,1659.45,O,2011-11-09 11:50:20,I,0,5.531503,1659.45,,144,I,,IB9048,1,L,S,ALSK,,0,,
145,1,ALSK,200,200,2011-11-09 11:50:40,5.531503,1106.3,O,2011-11-09 11:50:40,I,0,5.531503,1106.3,,145,I,,IB9048,1,L,S,ALSK,,0,,
146,1,CLWR 19JAN13 1.0 P,-9,-9,2011-11-18 14:54:00,0.542764,-488.49,E,2011-11-18 14:54:00,I,0,0.542764,-488.49,2013-01-18 16:20:00,146,I,,IB9048,100,S,O,CLWR,2013-01-19,1,P,
146,2,CLWR 19JAN13 1.0 P,0,-9,2011-11-18 14:54:00,0.542764,0,C,2013-01-18 16:20:00,T,137.01,0.542764,-488.49,2013-01-18 16:20:00,146,I,,IB9048,100,S,O,CLWR,2013-01-19,1,P,
147,1,AAPL,100,100,2011-11-18 16:20:00,434.345033,43434.5,O,2011-11-18 16:20:00,I,0,434.345033,43434.5,,147,I,LD,IB9048,1,L,S,AAPL,,0,,
148,1,EDAP,2000,2000,2011-11-18 16:20:00,2.057145,4114.29,E,2011-11-18 16:20:00,I,0,2.057145,4114.29,2013-02-11 23:59:59,148,I,,IB9048,1,L,S,EDAP,,0,,
148,2,EDAP,2000,2000,2011-11-18 16:20:00,2.057145,4114.29,O,2013-02-12 00:00:05,Xfer,11.01,2.057145,4114.29,,148,I,,TOS3622,1,L,S,EDAP,,0,,
149,1,MEET,300,300,2011-11-18 16:20:00,4.449312,1334.79,O,2011-11-18 16:20:00,I,0,4.449312,1334.79,,149,I,,IB9048,1,L,S,MEET,,0,,
150,1,TSPT,96,96,2011-11-23 15:56:06,7.355298,706.11,E,2011-11-23 15:56:06,I,0,7.355298,706.11,2013-02-05 15:56:18,150,I,,IB9048,1,L,S,TSPT,,0,,
150,2,TSPT,0,96,2011-11-23 15:56:06,7.355298,0,C,2013-02-05 15:56:18,T,224.01,7.355298,706.11,2013-02-05 15:56:18,150,I,,IB9048,1,L,S,TSPT,,0,,
151,1,TSPT,404,404,2011-11-23 15:56:11,7.350601,2969.64,E,2011-11-23 15:56:11,I,0,7.350601,2969.64,2013-02-05 15:56:18,151,I,,IB9048,1,L,S,TSPT,,0,,
151,2,TSPT,0,404,2011-11-23 15:56:11,7.350601,0,C,2013-02-05 15:56:18,T,224.02,7.350601,2969.64,2013-02-05 15:56:18,151,I,,IB9048,1,L,S,TSPT,,0,,
152,1,P,100,100,2011-12-15 16:20:00,11.660251,1166.03,E,2011-12-15 16:20:00,I,0,11.660251,1166.03,2013-01-25 11:30:12,152,I,,IB9048,1,L,S,P,,0,,
152,2,P,0,100,2011-12-15 16:20:00,11.660251,0,C,2013-01-25 11:30:12,T,186.01,11.660251,1166.03,2013-01-25 11:30:12,152,I,,IB9048,1,L,S,P,,0,,
153,1,CYOU,300,300,2011-12-16 16:20:00,23.20424,6961.27,E,2011-12-16 16:20:00,I,0,23.20424,6961.27,2013-02-11 23:59:59,153,I,,IB9048,1,L,S,CYOU,,0,,
153,2,CYOU,300,300,2011-12-16 16:20:00,23.20424,6961.27,O,2013-02-12 00:00:05,Xfer,11.02,23.20424,6961.27,,153,I,,TOS3622,1,L,S,CYOU,,0,,
154,1,P,600,600,2011-12-16 16:20:00,11.660251,6996.15,E,2011-12-16 16:20:00,I,0,11.660251,6996.15,2013-01-25 11:30:12,154,I,,IB9048,1,L,S,P,,0,,
154,2,P,500,600,2011-12-16 16:20:00,11.66024,5830.12,O,2013-01-25 11:30:12,T,186.02,13.9923,6996.15,,154,I,,IB9048,1,L,S,P,,0,,
155,1,PERF,20,20,2011-12-27 10:52:09,11.201031,224.02,E,2011-12-27 10:52:09,I,0,11.201031,224.02,2013-01-09 09:33:04,155,I,,IB9048,1,L,S,PERF,,0,,
155,2,PERF,19,20,2011-12-27 10:52:09,11.201053,212.82,E,2013-01-09 09:33:04,T,45.01,11.790526,224.02,2013-01-10 12:06:16,155,I,,IB9048,1,L,S,PERF,,0,,
155,3,PERF,0,20,2011-12-27 10:52:09,11.201053,0,C,2013-01-10 12:06:16,T,55.01,11.790526,224.02,2013-01-10 12:06:16,155,I,,IB9048,1,L,S,PERF,,0,,
156,1,PERF,20,20,2011-12-27 10:53:28,11.14,222.8,E,2011-12-27 10:53:28,I,0,11.14,222.8,2013-01-10 12:06:16,156,I,,IB9048,1,L,S,PERF,,0,,
156,2,PERF,0,20,2011-12-27 10:53:28,11.14,0,C,2013-01-10 12:06:16,T,55.02,11.14,222.8,2013-01-10 12:06:16,156,I,,IB9048,1,L,S,PERF,,0,,
157,1,PERF,20,20,2011-12-27 10:53:30,11.157515,223.15,E,2011-12-27 10:53:30,I,0,11.157515,223.15,2013-01-10 12:06:16,157,I,,IB9048,1,L,S,PERF,,0,,
157,2,PERF,0,20,2011-12-27 10:53:30,11.157515,0,C,2013-01-10 12:06:16,T,55.03,11.157515,223.15,2013-01-10 12:06:16,157,I,,IB9048,1,L,S,PERF,,0,,
158,1,PERF,20,20,2011-12-27 10:53:30,11.157515,223.15,E,2011-12-27 10:53:30,I,0,11.157515,223.15,2013-01-10 12:06:16,158,I,,IB9048,1,L,S,PERF,,0,,
158,2,PERF,0,20,2011-12-27 10:53:30,11.157515,0,C,2013-01-10 12:06:16,T,55.04,11.157515,223.15,2013-01-10 12:06:16,158,I,,IB9048,1,L,S,PERF,,0,,
159,1,PERF,20,20,2011-12-27 10:53:31,11.157515,223.15,E,2011-12-27 10:53:31,I,0,11.157515,223.15,2013-01-10 12:06:16,159,I,,IB9048,1,L,S,PERF,,0,,
159,2,PERF,0,20,2011-12-27 10:53:31,11.157515,0,C,2013-01-10 12:06:16,T,55.05,11.157515,223.15,2013-01-10 12:06:16,159,I,,IB9048,1,L,S,PERF,,0,,
160,1,SCGLY,340,340,2011-12-27 14:01:49,4.373703,1487.06,O,2011-12-27 14:01:49,I,0,4.373703,1487.06,,160,I,,IB9048,1,L,S,SCGLY,,0,,
161,1,SCGLY,11,11,2011-12-27 14:07:51,4.373703,48.11,O,2011-12-27 14:07:51,I,0,4.373703,48.11,,161,I,,IB9048,1,L,S,SCGLY,,0,,
162,1,SCGLY,49,49,2011-12-27 14:16:45,4.373703,214.31,O,2011-12-27 14:16:45,I,0,4.373703,214.31,,162,I,,IB9048,1,L,S,SCGLY,,0,,
163,1,PERF,25.4,25.4,2011-12-28 15:58:23,6.757515,171.64,E,2011-12-28 15:58:23,I,0,6.757515,171.64,2013-01-10 12:06:16,163,I,,IB9048,1,L,S,PERF,,0,,
163,2,PERF,0,25.4,2011-12-28 15:58:23,6.757515,0,C,2013-01-10 12:06:16,T,55.06,6.757515,171.64,2013-01-10 12:06:16,163,I,,IB9048,1,L,S,PERF,,0,,
164,1,PERF,74.6,74.6,2011-12-28 15:58:23,6.757515,504.11,E,2011-12-28 15:58:23,I,0,6.757515,504.11,2013-01-10 12:06:16,164,I,,IB9048,1,L,S,PERF,,0,,
164,2,PERF,0,74.6,2011-12-28 15:58:23,6.757515,0,C,2013-01-10 12:06:16,T,55.07,6.757515,504.11,2013-01-10 12:06:16,164,I,,IB9048,1,L,S,PERF,,0,,
165,1,SPU,108,108,2011-12-28 15:59:48,1.754487,189.48,E,2011-12-28 15:59:48,I,0,1.754487,189.48,2013-02-11 23:59:59,165,I,,IB9048,1,L,S,SPU,,0,,
165,2,SPU,108,108,2011-12-28 15:59:48,1.754487,189.48,O,2013-02-12 00:00:05,Xfer,11.03,1.754487,189.48,,165,I,,TOS3622,1,L,S,SPU,,0,,
166,1,SPU,300,300,2011-12-28 15:59:58,1.750429,525.13,E,2011-12-28 15:59:58,I,0,1.750429,525.13,2013-02-11 23:59:59,166,I,,IB9048,1,L,S,SPU,,0,,
166,2,SPU,300,300,2011-12-28 15:59:58,1.750429,525.13,O,2013-02-12 00:00:05,Xfer,11.04,1.750429,525.13,,166,I,,TOS3622,1,L,S,SPU,,0,,
167,1,KNDI,500,500,2012-01-04 14:00:06,3.081603,1540.8,E,2012-01-04 14:00:06,I,0,3.081603,1540.8,2013-02-11 23:59:59,167,I,,IB9048,1,L,S,KNDI,,0,,
167,2,KNDI,500,500,2012-01-04 14:00:06,3.081603,1540.8,O,2013-02-12 00:00:05,Xfer,11.05,3.081603,1540.8,,167,I,,TOS3622,1,L,S,KNDI,,0,,
168,1,EWI,300,300,2012-01-05 10:23:22,11.70396,3511.19,O,2012-01-05 10:23:22,I,0,11.70396,3511.19,,168,I,,IB9048,1,L,S,EWI,,0,,
169,1,EWI,406,406,2012-01-05 10:23:22,11.705061,4752.25,O,2012-01-05 10:23:22,I,0,11.705061,4752.25,,169,I,,IB9048,1,L,S,EWI,,0,,
170,1,EWI,694,694,2012-01-05 10:23:22,11.705028,8123.29,O,2012-01-05 10:23:22,I,0,11.705028,8123.29,,170,I,,IB9048,1,L,S,EWI,,0,,
171,1,EWI,400,400,2012-01-09 11:05:36,11.311503,4524.6,O,2012-01-09 11:05:36,I,0,11.311503,4524.6,,171,I,,IB9048,1,L,S,EWI,,0,,
172,1,KNDI,100,100,2012-01-12 15:32:15,3.490206,349.02,E,2012-01-12 15:32:15,I,0,3.490206,349.02,2013-02-11 23:59:59,172,I,,IB9048,1,L,S,KNDI,,0,,
172,2,KNDI,100,100,2012-01-12 15:32:15,3.490206,349.02,O,2013-02-12 00:00:05,Xfer,11.06,3.490206,349.02,,172,I,,TOS3622,1,L,S,KNDI,,0,,
173,1,KNDI,100,100,2012-01-12 15:32:15,3.4832,348.32,E,2012-01-12 15:32:15,I,0,3.4832,348.32,2013-02-11 23:59:59,173,I,,IB9048,1,L,S,KNDI,,0,,
173,2,KNDI,100,100,2012-01-12 15:32:15,3.4832,348.32,O,2013-02-12 00:00:05,Xfer,11.07,3.4832,348.32,,173,I,,TOS3622,1,L,S,KNDI,,0,,
174,1,KNDI,100,100,2012-01-12 15:32:15,3.481203,348.12,E,2012-01-12 15:32:15,I,0,3.481203,348.12,2013-02-11 23:59:59,174,I,,IB9048,1,L,S,KNDI,,0,,
174,2,KNDI,100,100,2012-01-12 15:32:15,3.481203,348.12,O,2013-02-12 00:00:05,Xfer,11.08,3.481203,348.12,,174,I,,TOS3622,1,L,S,KNDI,,0,,
175,1,KNDI,100,100,2012-01-12 15:32:15,3.486703,348.67,E,2012-01-12 15:32:15,I,0,3.486703,348.67,2013-02-11 23:59:59,175,I,,IB9048,1,L,S,KNDI,,0,,
